AccountNumber;CardNo;TransactionNo;TransactionAmount
9593687031991166;911264945289378;551746219;$9,601.58 
8154430346872307;951706970750552;551892527;$4,342.34 
6223405318658133;336481736351765;552078353;$4,991.74 
9982909307330963;662043793612837;5521326;$7,789.77 
6615453145124024;410295310559845;552198719;$431.01 
3952052346171830;659594657035107;55228386;$6,511.35 
3096159181239296;943953124648986;552606017;$529.32 
1829456069660793;615972090434652;553058984;$4,327.07 
4666729645007204;245660853165350;553234310;$1,655.48 
5470175668943169;391888331482470;553284901;$3,069.30 
2825135038372886;670215713110662;553470348;$1,866.59 
8301772762017830;177983785951756;553655305;$8,674.21 
7885958119247032;293086782953769;553666938;$1,163.04 
7954067009416982;494335618282264;553704078;$3,042.83 
6615453145124024;225321229848663;55423299;$6,745.96 
7270012938747336;756452024342274;554435228;$497.58 
2835911540044454;307175118633361;554521157;$6,138.51 
9000438894450800;943379878177510;554540601;$716.98 
6615453145124024;225321229848663;554609895;$5,098.91 
7050138534608956;222131623402126;554633324;$4,544.77 
3282595183854620;169779072206877;554895949;$2,422.75 
9896902159058977;323248046759980;555718521;$3,405.42 
2085857293057325;360105858221280;555758474;$919.87 
5352178967044351;928565510599032;55602564;$6,032.32 
2216759190658902;990496413348754;556144526;$7,928.53 
8500279604235538;422904442437508;556868049;$4,171.43 
9439984534002650;478654163660611;557042572;$7,068.18 
2080765844726360;665525890741279;55728210;$2,382.45 
4545475167417416;761230722862973;557478371;$6,769.93 
8010485387122172;166406515869472;557779041;$3,296.12 
6614211053762016;893050429018053;557904534;$1,628.61 
9622711018485219;302435109227142;557972717;$2,321.94 
1782610433025597;870744045328305;55811794;$5,616.34 
5664357132819904;809208008832712;558210697;$7,526.38 
9545532308649916;536875419712932;558234705;$1,445.32 
2288082230772184;936195067737131;55827932;$982.94 
9308508435534137;789835553683464;558732715;$4,546.19 
7692601683671293;895012896526010;55875550;$2,764.01 
9337546014653550;168654481119868;558835957;$6,179.82 
1284955004859202;547409933698712;558965768;$4,295.15 
1829456069660793;615972090434652;559191772;$2,803.50 
6798218719475816;250195251688729;559192819;$1,530.79 
7379030898414358;116378086010743;559199940;$2,817.38 
5541395183996956;394702070122857;559327517;$9,435.01 
7961310069259699;754825372184327;559461977;$5,329.63 
6184565346070119;879121839995815;559800776;$1,439.10 
5234134283459629;297050896884224;559841770;$277.90 
6130980122299631;976182624343006;559884733;$7,505.26 
2629966194437917;561091563100262;560316640;$8,251.43 
8895351690026742;184884295749458;560406406;$3,467.31 
1597184773540149;564548697902871;560413567;$3,524.82 
2376811274932293;896575174414324;560437502;$3,051.37 
8017849589846693;908099084190123;560457448;$3,732.63 
2027535380398890;451335720540883;560523277;$9,814.99 
3952052346171830;285146621812359;560889547;$4,761.12 
1852430951611719;756308421043246;561184426;$8,959.03 
6553626009150961;392654329403278;561227990;$4,985.61 
8308796911778219;193764641630323;561244752;$3,000.00 
6822875312151258;414993534125442;561561451;$6,751.42 
8149728619526254;879601946695822;561695038;$5,315.98 
8364121747716062;444716475059213;561839765;$4,599.82 
1664149502099020;536900643283088;562057187;$1,204.34 
3135052312951405;429765917339520;562082922;$1,414.69 
4859622894778061;367538583531647;562188047;$2,795.22 
1664149502099020;124455549102527;562379550;$9,757.92 
5616454766244332;112864832153166;562382352;$90.83 
1711804271716807;731050970617740;562459721;$7,785.69 
8149728619526254;879601946695822;562816089;$2,491.01 
1447415278551690;484499315487418;562853048;$6,358.73 
4996410148310384;710667039119982;562940666;$464.57 
2097624873949677;597857088088642;563018260;$8,561.99 
3994194520347909;359388428755649;563115921;$743.74 
9337546014653550;168654481119868;563185302;$1,025.19 
2466025944609881;346408941949843;563632052;$662.08 
4076145806443696;740504853931594;563668652;$9,049.19 
4780536089083596;611713712365379;563723048;$8,216.01 
3791620046086006;706669430680162;563738452;$6,846.67 
8311799511420153;930303350671765;563741377;$3,001.91 
9146165889109472;241629117583403;563847317;$2,219.52 
2838780908309800;882631297640714;564376531;$7,319.91 
8882824735029421;982050336211095;565016930;$8,657.33 
2736617547073962;285711732511288;565143325;$1,032.19 
7324620964578585;774351742489744;565201757;$3,091.26 
9622245278773899;899376027885579;5655349;$7,711.70 
3956084511310188;673077642191398;565667631;$8,040.81 
8116264253155472;719717307106935;565718678;$6,405.63 
4172555326341126;105786712254596;565843138;$381.75 
4323596272548155;261932208620006;565904744;$9,643.31 
6973346358722060;482215238293803;566130356;$8,381.92 
8816866361204910;310342806381395;566641960;$1,188.12 
4063074552709495;173056094381612;566811320;$7,993.45 
8256748801741999;294268864707599;566943356;$6,268.28 
4893630525927773;404914550052205;567045890;$6,899.15 
1907082831865232;872619572618101;567089321;$5,479.56 
8882824735029421;982050336211095;567178165;$9,103.00 
2020999729212427;258114105950573;567247025;$277.81 
5724010574744621;129516128983318;567250178;$3,859.29 
4017264229499813;865625030578794;567413549;$35.37 
6587041034132002;749711189615344;567491040;$2,148.51 
3631451029324519;619568628761005;567685685;$476.87 
2823611408737694;284027503108847;56800362;$5,347.62 
1664149502099020;124455549102527;568078097;$1,788.07 
7815457073244155;761811570563787;568116582;$7,730.90 
8878492603970302;959366445892363;568124837;$3,140.43 
7087032353271219;822138874586718;56817084;$3,232.36 
8409768547502519;268348946880677;568320329;$7,056.79 
7087032353271219;822138874586718;568666892;$6,100.31 
8444566732945577;519444477513270;568865012;$3,255.04 
9761135962998707;394639238420320;569087493;$223.54 
6965695949005991;506621183121198;56909656;$2,167.78 
7599585676459465;434395706250573;569206277;$6,557.36 
8880477654112223;730726350899402;56924071;$3,256.80 
2808464337665175;223327276031036;56930119;$4,596.54 
9530055567265932;291886049169468;56941022;$4,371.63 
9761135962998707;861283797872316;569414570;$9,249.60 
6587041034132002;927510642908173;569551448;$3,441.20 
2642231686843301;257906275827446;56967932;$6,312.98 
7698438891830542;805187268754968;569982398;$3,579.37 
4126409453655006;407069116398359;570020275;$687.48 
6553626009150961;525196353273379;570082975;$552.07 
8409768547502519;953683585821844;570226672;$5,941.07 
2787178091429512;726880950321365;570452505;$6,116.67 
3038283672486645;543516212286937;570869059;$7,859.12 
9271782917171873;625791358289162;57119050;$9,736.93 
3791620046086006;679706000693306;571297453;$2,680.11 
3917129685283618;680202580672234;571560995;$1,485.64 
3149678516689484;392225686522073;571692735;$2,247.67 
8651977487028261;412097116963999;571812019;$7,424.51 
1610948460071417;824244500720843;57183834;$6,603.02 
1806846674405112;675325147759685;571976176;$2,109.67 
2835324860856509;105052846688269;572158599;$1,196.27 
3952052346171830;285146621812359;572418243;$3,300.89 
2629966194437917;866350167639915;572501200;$2,693.02 
1194018520203733;912254310048124;572643765;$6,385.38 
4545166852396573;410342548007052;572836022;$8,112.80 
9737833063262228;469813002200556;573486441;$817.56 
6175473331408223;620644279818588;573651565;$7,492.38 
4126409453655006;407069116398359;573652382;$9,409.73 
8651937728763613;892973531069782;574053791;$5,223.10 
3188135617172094;388848961567707;574333106;$8,017.04 
4323596272548155;681984493368752;574456799;$5,687.10 
4927648362374206;100819675876973;574564399;$2,405.84 
7105520664714818;544232981687482;57482181;$4,363.26 
5712239123334089;612187715467321;575012171;$601.87 
8878492603970302;959366445892363;575074029;$1,635.98 
8537557454863476;665804789415799;575137774;$2,157.90 
6089049727020809;847466117309856;575157378;$6,742.68 
3038283672486645;543516212286937;575190399;$3,793.56 
8861844585488589;107990115579681;575409545;$4,580.19 
7612464369874112;400638249842886;575706860;$185.80 
8600772266383173;904040059636022;575729178;$3,246.85 
3561065074196731;795559558765806;576066259;$20.76 
8042874358672871;572153153174875;576152339;$9,102.87 
9246332348304263;393608620609783;576233985;$1,649.33 
4390702898829361;133535820883585;576468000;$7,999.76 
5082126511597918;982075408323209;576488861;$3,354.62 
9246332348304263;800242299883466;576594837;$6,431.18 
5508723855346500;544808894153704;5766720;$5,857.90 
8140603400482166;102204793035413;576833694;$4,334.29 
7753310921792756;852982420544651;577036820;$3,138.61 
4584169200866802;645250660482013;577361022;$744.38 
9887499461637763;463057483949116;577585208;$660.46 
2966033831545932;572796082455664;577770168;$2,892.43 
8651937728763613;892973531069782;577851433;$1,783.48 
8308796911778219;814293727241420;578077119;$9,531.77 
5587355294830119;504873875945241;578426360;$2,160.60 
6440584866771089;394910750012384;578509430;$4,664.43 
1597562806236324;895162186330531;578697836;$447.98 
1284955004859202;547409933698712;578804049;$5,272.50 
8669377986510333;152600810693833;578842624;$8,845.14 
6429764504518218;590541310994649;578952050;$6,598.57 
9439984534002650;220334303410625;579048242;$7,087.36 
3184041026347380;855380126803604;579079694;$1,476.55 
6615453145124024;410295310559845;579098213;$7,663.28 
3582668135433087;100623006509302;579166502;$700.54 
2085857293057325;360105858221280;579400522;$7,559.45 
8673239554100653;272774000953227;579432509;$1,164.29 
7797255034208919;361494196632060;579699265;$7,339.24 
2648568932855975;190022986120320;579958878;$7,077.51 
6882248350455972;613782424448625;580430003;$4,299.68 
4024574857426990;667295044463112;580672734;$5,650.99 
9737833063262228;794205383834066;58069211;$3,575.66 
8433261972292764;553839447240442;580727548;$4,355.93 
5590781196800170;715595201411523;580870290;$1,888.67 
4193873720391067;926716877402883;581006506;$8,985.20 
6614211053762016;893050429018053;581040297;$8,551.62 
7698438891830542;738688760362434;581059430;$8.83 
2648568932855975;190022986120320;581151201;$6,427.98 
3256020970892883;861268340824588;581155554;$6,830.41 
9333797064955593;454636455725415;581485481;$7,362.46 
1597562806236324;895162186330531;581529629;$1,292.63 
9879595283953831;764423162181902;58157274;$6,733.06 
9246332348304263;393608620609783;581706776;$5,207.71 
5056264168723206;656489091635648;581780608;$8,854.38 
5546578160223776;964462379469162;582137667;$8,159.72 
4808203841770139;721310284756150;582278128;$3,680.03 
9519623991737514;683821252807738;582467136;$1,681.78 
9622711018485219;302435109227142;582579629;$7,195.49 
7753310921792756;374757652616729;582590194;$0.75 
8364121747716062;444716475059213;582972104;$2,150.91 
4156132288358579;368123301569324;583214942;$2,127.20 
5587355294830119;504873875945241;583216928;$9,855.14 
4437409535484353;255494726334366;583631768;$9,256.97 
6223405318658133;336481736351765;583767192;$3,312.20 
8297481548231345;541283788878705;584262086;$3,920.83 
9791334064930601;417323628947147;584402361;$9,915.13 
8017849589846693;488495501989394;584562056;$5,607.37 
6403313422819967;443651749261577;584639787;$5,535.82 
6124522942760695;611498097227272;584644210;$684.41 
4416791988380054;887671651318612;584775682;$2,511.60 
9887499461637763;835158933517735;585117990;$5,327.36 
7087032353271219;256956895987599;585253469;$5,417.11 
9581793089735853;284398628866950;585391589;$9,003.41 
7006340914605371;131173252365899;585570424;$827.59 
1284168579731026;297029348703819;585675932;$9,568.62 
3135052312951405;616095042044736;585876642;$2,166.03 
1711804271716807;731050970617740;585999909;$212.60 
4313568657321476;961783081110790;586259474;$730.71 
2637654259852218;558401032261555;586326569;$999.68 
1932846611440583;974332682791565;586404327;$758.85 
4780536089083596;540498474956778;586455144;$8,721.60 
7797255034208919;361494196632060;586469821;$3,487.41 
6170844832863444;697261633755852;586721853;$8,396.11 
2005441758085514;557436539229201;586725044;$7,169.41 
8923039555471477;443492229228214;586756488;$3,728.94 
9909016625329071;468821945403967;586787768;$6,070.20 
8878492603970302;923693674999396;587024948;$2,008.28 
1284955004859202;547409933698712;587030364;$9,354.56 
9246332348304263;138706178907514;587056375;$1,794.01 
2787178091429512;386579734179208;58718885;$3,004.59 
5507836784292990;786907397629147;587248337;$4,287.68 
3149678516689484;392225686522073;587258315;$4,752.22 
1109630221825137;904796488324105;587260268;$4,294.57 
9622245278773899;358631020647839;587321626;$2,699.84 
7821582190942977;570252583547771;587395781;$3,835.69 
2787178091429512;140558888405843;587441084;$7,658.27 
1906395591595984;657572501234607;587602346;$5,076.46 
1752918535098560;398945815985360;587823236;$8,137.16 
4179279760897781;474050286649074;587913752;$7,312.22 
4512528202686749;954157056766678;587943603;$8,249.09 
7664276900288066;780312316086112;588039847;$6,823.08 
7147493666335695;141703126728653;588115625;$1,538.71 
8444566732945577;328608388960438;588285590;$9,030.50 
9337546014653550;266380732389186;58829696;$1,453.37 
9676519744409618;366016870247225;588579747;$9,747.42 
6044865522728252;589280993141416;588644365;$564.81 
6887786969625811;257691432624869;588764070;$6,485.40 
8794770655356905;851451753338284;58876424;$815.98 
3995629888866130;362036985138460;588930620;$8,483.43 
9440563600286855;477054535191282;588987291;$4,901.73 
1284955004859202;707574380485112;588997719;$4,183.29 
9332774328429427;133408186255947;589054710;$1,739.14 
9153072620985931;519416441451754;589064611;$7,678.49 
7406707940860129;632286758017785;589101650;$1,986.17 
8995321209127892;986937203401307;589313804;$4,161.70 
5267243500098837;785907833457868;589514740;$4,385.40 
4179279760897781;958746980754047;589570688;$8,498.87 
7147493666335695;141703126728653;589638554;$5,060.66 
9439984534002650;220334303410625;589682275;$479.45 
4432897073048710;462208116818303;589894881;$7,462.07 
5712312310713306;253092790793099;589949665;$3,178.80 
4859622894778061;367538583531647;590044393;$2,888.13 
4893630525927773;404914550052205;590058040;$9,233.31 
2746727737085052;239098032342698;590325290;$9,968.31 
6429764504518218;131868231786093;590354632;$2,435.89 
9320349449918816;805172412488622;590379471;$8,761.36 
8162686378717823;219457795218262;590507562;$2,113.69 
9146165889109472;577939752955528;590539435;$8,769.74 
2767935043088884;614827106139516;590655756;$5,215.59 
2020287887498511;410516011511118;590885878;$7,045.81 
6042552045463664;429776801411954;590961329;$8,888.23 
8669377986510333;152600810693833;591196811;$6,521.53 
9371868130111660;621829835961651;591351836;$9,294.89 
4759355587435639;660439920877939;591487661;$6,256.22 
8444566732945577;519444477513270;591677344;$2,737.00 
4076605829713284;827309394847982;591833530;$7,600.25 
